"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","cell adhesion","128","1857","419","13832","3.26e-20","1.44e-17","2.28","1.59e-16","1.40e-17","1.15e-20","ENSMUSG00000004892,ENSMUSG00000051242,ENSMUSG00000053024,ENSMUSG00000020061,ENSMUSG00000024421,ENSMUSG00000062257,ENSMUSG00000022762,ENSMUSG00000045876,ENSMUSG00000043458,ENSMUSG00000047414,ENSMUSG00000047139,ENSMUSG00000017167,ENSMUSG00000063063,ENSMUSG00000067028,ENSMUSG00000044022,ENSMUSG00000066058,ENSMUSG00000032725,ENSMUSG00000051486,ENSMUSG00000036006,ENSMUSG00000030787,ENSMUSG00000052613,ENSMUSG00000037605,ENSMUSG00000055333,ENSMUSG00000032036,ENSMUSG00000051375,ENSMUSG00000029306,ENSMUSG00000049336,ENSMUSG00000049612,ENSMUSG00000029304,ENSMUSG00000028217,ENSMUSG00000025743,ENSMUSG00000103037,ENSMUSG00000103310,ENSMUSG00000040452,ENSMUSG00000103677,ENSMUSG00000036510,ENSMUSG00000045062,ENSMUSG00000103793,ENSMUSG00000050965,ENSMUSG00000006651,ENSMUSG00000032024,ENSMUSG00000027750,ENSMUSG00000024087,ENSMUSG00000026141,ENSMUSG00000049100,ENSMUSG00000012819,ENSMUSG00000023036,ENSMUSG00000043313,ENSMUSG00000103707,ENSMUSG00000063887,ENSMUSG00000047910,ENSMUSG00000102697,ENSMUSG00000064293,ENSMUSG00000046387,ENSMUSG00000103144,ENSMUSG00000102692,ENSMUSG00000030077,ENSMUSG00000032011,ENSMUSG00000030075,ENSMUSG00000026131,ENSMUSG00000033063,ENSMUSG00000020032,ENSMUSG00000002341,ENSMUSG00000040037,ENSMUSG00000045689,ENSMUSG00000103255,ENSMUSG00000050505,ENSMUSG00000042453,ENSMUSG00000070695,ENSMUSG00000102206,ENSMUSG00000103770,ENSMUSG00000051678,ENSMUSG00000031841,ENSMUSG00000073591,ENSMUSG00000007440,ENSMUSG00000103092,ENSMUSG00000032087,ENSMUSG00000028661,ENSMUSG00000031391,ENSMUSG00000064115,ENSMUSG00000040420,ENSMUSG00000022321,ENSMUSG00000024109,ENSMUSG00000045038,ENSMUSG00000102312,ENSMUSG00000091345,ENSMUSG00000068794,ENSMUSG00000046240,ENSMUSG00000059974,ENSMUSG00000051177,ENSMUSG00000026235,ENSMUSG00000029108,ENSMUSG00000027322,ENSMUSG00000026479,ENSMUSG00000102543,ENSMUSG00000037362,ENSMUSG00000039542,ENSMUSG00000050761,ENSMUSG00000046191,ENSMUSG00000031302,ENSMUSG00000031772,ENSMUSG00000055421,ENSMUSG00000025370,ENSMUSG00000029576,ENSMUSG00000028364,ENSMUSG00000033152,ENSMUSG00000063687,ENSMUSG00000045657,ENSMUSG00000045498,ENSMUSG00000104318,ENSMUSG00000044043,ENSMUSG00000038048,ENSMUSG00000047033,ENSMUSG00000036422,ENSMUSG00000051504,ENSMUSG00000066392,ENSMUSG00000034755,ENSMUSG00000079465,ENSMUSG00000041329,ENSMUSG00000048347,ENSMUSG00000047307,ENSMUSG00000104148,ENSMUSG00000103332,ENSMUSG00000002944,ENSMUSG00000051599,ENSMUSG00000039488,ENSMUSG00000036256,ENSMUSG00000037625"
"GOTERM_BP_DIRECT","regulation of membrane potential","44","1857","85","13832","1.79e-16","7.23e-14","3.86","1.08e-12","7.02e-14","2.64e-17","ENSMUSG00000029212,ENSMUSG00000059742,ENSMUSG00000079436,ENSMUSG00000019828,ENSMUSG00000059003,ENSMUSG00000056073,ENSMUSG00000027950,ENSMUSG00000001985,ENSMUSG00000024589,ENSMUSG00000023017,ENSMUSG00000063887,ENSMUSG00000057182,ENSMUSG00000021730,ENSMUSG00000041670,ENSMUSG00000047976,ENSMUSG00000019146,ENSMUSG00000063142,ENSMUSG00000020704,ENSMUSG00000030249,ENSMUSG00000030525,ENSMUSG00000037579,ENSMUSG00000032269,ENSMUSG00000034402,ENSMUSG00000028051,ENSMUSG00000058248,ENSMUSG00000051331,ENSMUSG00000024112,ENSMUSG00000061576,ENSMUSG00000064329,ENSMUSG00000026514,ENSMUSG00000020331,ENSMUSG00000024873,ENSMUSG00000026959,ENSMUSG00000022416,ENSMUSG00000022935,ENSMUSG00000020734,ENSMUSG00000096146,ENSMUSG00000035580,ENSMUSG00000017412,ENSMUSG00000032338,ENSMUSG00000016346,ENSMUSG00000034533,ENSMUSG00000037624,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","nervous system development","107","1857","361","13832","7.24e-16","2.71e-13","2.21","3.78e-12","2.62e-13","2.96e-16","ENSMUSG00000049281,ENSMUSG00000015829,ENSMUSG00000005583,ENSMUSG00000051243,ENSMUSG00000052572,ENSMUSG00000020181,ENSMUSG00000046449,ENSMUSG00000029712,ENSMUSG00000035390,ENSMUSG00000027419,ENSMUSG00000017167,ENSMUSG00000067028,ENSMUSG00000051401,ENSMUSG00000036766,ENSMUSG00000005871,ENSMUSG00000063919,ENSMUSG00000022353,ENSMUSG00000045903,ENSMUSG00000026834,ENSMUSG00000028613,ENSMUSG00000000627,ENSMUSG00000025867,ENSMUSG00000038255,ENSMUSG00000034730,ENSMUSG00000038777,ENSMUSG00000034336,ENSMUSG00000006651,ENSMUSG00000025576,ENSMUSG00000041014,ENSMUSG00000022860,ENSMUSG00000063887,ENSMUSG00000043557,ENSMUSG00000022103,ENSMUSG00000024924,ENSMUSG00000024921,ENSMUSG00000064293,ENSMUSG00000035131,ENSMUSG00000075478,ENSMUSG00000052512,ENSMUSG00000042182,ENSMUSG00000062209,ENSMUSG00000061911,ENSMUSG00000057897,ENSMUSG00000028399,ENSMUSG00000009418,ENSMUSG00000055471,ENSMUSG00000076431,ENSMUSG00000033066,ENSMUSG00000033063,ENSMUSG00000029765,ENSMUSG00000026259,ENSMUSG00000070695,ENSMUSG00000036333,ENSMUSG00000028780,ENSMUSG00000030584,ENSMUSG00000034701,ENSMUSG00000059203,ENSMUSG00000028661,ENSMUSG00000060275,ENSMUSG00000008658,ENSMUSG00000024501,ENSMUSG00000098132,ENSMUSG00000024109,ENSMUSG00000068154,ENSMUSG00000037653,ENSMUSG00000035513,ENSMUSG00000033565,ENSMUSG00000038738,ENSMUSG00000027200,ENSMUSG00000025020,ENSMUSG00000021221,ENSMUSG00000029228,ENSMUSG00000003410,ENSMUSG00000020135,ENSMUSG00000039145,ENSMUSG00000039542,ENSMUSG00000053477,ENSMUSG00000032911,ENSMUSG00000059857,ENSMUSG00000031302,ENSMUSG00000005089,ENSMUSG00000033676,ENSMUSG00000031772,ENSMUSG00000004031,ENSMUSG00000028883,ENSMUSG00000050132,ENSMUSG00000063446,ENSMUSG00000027676,ENSMUSG00000004558,ENSMUSG00000040003,ENSMUSG00000027316,ENSMUSG00000048978,ENSMUSG00000020886,ENSMUSG00000051747,ENSMUSG00000062991,ENSMUSG00000038048,ENSMUSG00000015843,ENSMUSG00000066392,ENSMUSG00000075318,ENSMUSG00000053647,ENSMUSG00000034912,ENSMUSG00000020599,ENSMUSG00000028519,ENSMUSG00000022935,ENSMUSG00000029291,ENSMUSG00000037984,ENSMUSG00000047261"
"GOTERM_BP_DIRECT","locomotory behavior","51","1857","114","13832","1.32e-15","4.57e-13","3.33","6.47e-12","4.43e-13","2.13e-16","ENSMUSG00000040907,ENSMUSG00000028222,ENSMUSG00000050272,ENSMUSG00000019828,ENSMUSG00000059003,ENSMUSG00000022489,ENSMUSG00000040389,ENSMUSG00000022840,ENSMUSG00000021478,ENSMUSG00000030302,ENSMUSG00000039913,ENSMUSG00000052613,ENSMUSG00000050875,ENSMUSG00000074923,ENSMUSG00000048240,ENSMUSG00000022076,ENSMUSG00000024897,ENSMUSG00000024935,ENSMUSG00000041380,ENSMUSG00000020734,ENSMUSG00000025905,ENSMUSG00000031748,ENSMUSG00000036437,ENSMUSG00000027273,ENSMUSG00000025094,ENSMUSG00000004110,ENSMUSG00000049583,ENSMUSG00000055022,ENSMUSG00000012819,ENSMUSG00000027950,ENSMUSG00000004113,ENSMUSG00000020886,ENSMUSG00000062991,ENSMUSG00000031618,ENSMUSG00000068696,ENSMUSG00000052512,ENSMUSG00000038248,ENSMUSG00000061718,ENSMUSG00000032172,ENSMUSG00000022376,ENSMUSG00000040037,ENSMUSG00000042453,ENSMUSG00000030519,ENSMUSG00000023826,ENSMUSG00000045441,ENSMUSG00000000766,ENSMUSG00000060780,ENSMUSG00000034472,ENSMUSG00000050541,ENSMUSG00000015134,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","synapse organization","44","1857","90","13832","2.97e-15","9.61e-13","3.64","1.46e-11","9.32e-13","5.29e-16","ENSMUSG00000059602,ENSMUSG00000015829,ENSMUSG00000079055,ENSMUSG00000049583,ENSMUSG00000031391,ENSMUSG00000022240,ENSMUSG00000026442,ENSMUSG00000023036,ENSMUSG00000044548,ENSMUSG00000063887,ENSMUSG00000027799,ENSMUSG00000061601,ENSMUSG00000069601,ENSMUSG00000018411,ENSMUSG00000024647,ENSMUSG00000009394,ENSMUSG00000030525,ENSMUSG00000053825,ENSMUSG00000030302,ENSMUSG00000046182,ENSMUSG00000032589,ENSMUSG00000037217,ENSMUSG00000037605,ENSMUSG00000052581,ENSMUSG00000030310,ENSMUSG00000029245,ENSMUSG00000038738,ENSMUSG00000026235,ENSMUSG00000033063,ENSMUSG00000000223,ENSMUSG00000063531,ENSMUSG00000026458,ENSMUSG00000048988,ENSMUSG00000024935,ENSMUSG00000025889,ENSMUSG00000102543,ENSMUSG00000071862,ENSMUSG00000060780,ENSMUSG00000060681,ENSMUSG00000034891,ENSMUSG00000037541,ENSMUSG00000039488,ENSMUSG00000015476,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","monoatomic ion transmembrane transport","44","1857","94","13832","2.11e-14","6.42e-12","3.49","1.03e-10","6.23e-12","3.81e-15","ENSMUSG00000033676,ENSMUSG00000049281,ENSMUSG00000001260,ENSMUSG00000029211,ENSMUSG00000029212,ENSMUSG00000055026,ENSMUSG00000054477,ENSMUSG00000056258,ENSMUSG00000029054,ENSMUSG00000049265,ENSMUSG00000025212,ENSMUSG00000056073,ENSMUSG00000025892,ENSMUSG00000027950,ENSMUSG00000001985,ENSMUSG00000009246,ENSMUSG00000023017,ENSMUSG00000021313,ENSMUSG00000051727,ENSMUSG00000041078,ENSMUSG00000020524,ENSMUSG00000001986,ENSMUSG00000020704,ENSMUSG00000037610,ENSMUSG00000030525,ENSMUSG00000037996,ENSMUSG00000032269,ENSMUSG00000007653,ENSMUSG00000030650,ENSMUSG00000031343,ENSMUSG00000033981,ENSMUSG00000058248,ENSMUSG00000010803,ENSMUSG00000058441,ENSMUSG00000055078,ENSMUSG00000024112,ENSMUSG00000000560,ENSMUSG00000071424,ENSMUSG00000020436,ENSMUSG00000022935,ENSMUSG00000035681,ENSMUSG00000075224,ENSMUSG00000018589,ENSMUSG00000016346"
"GOTERM_BP_DIRECT","memory","50","1857","119","13832","5.23e-14","1.50e-11","3.13","2.54e-10","1.45e-11","1.13e-14","ENSMUSG00000040907,ENSMUSG00000079055,ENSMUSG00000039519,ENSMUSG00000059003,ENSMUSG00000024261,ENSMUSG00000023017,ENSMUSG00000021478,ENSMUSG00000018411,ENSMUSG00000025318,ENSMUSG00000029838,ENSMUSG00000051401,ENSMUSG00000052135,ENSMUSG00000039913,ENSMUSG00000074923,ENSMUSG00000060924,ENSMUSG00000038738,ENSMUSG00000051177,ENSMUSG00000053550,ENSMUSG00000063434,ENSMUSG00000040136,ENSMUSG00000046876,ENSMUSG00000026959,ENSMUSG00000024935,ENSMUSG00000021701,ENSMUSG00000001911,ENSMUSG00000050321,ENSMUSG00000033676,ENSMUSG00000027950,ENSMUSG00000021699,ENSMUSG00000044288,ENSMUSG00000030209,ENSMUSG00000062991,ENSMUSG00000030525,ENSMUSG00000056755,ENSMUSG00000037996,ENSMUSG00000075318,ENSMUSG00000018634,ENSMUSG00000032532,ENSMUSG00000034997,ENSMUSG00000030310,ENSMUSG00000061718,ENSMUSG00000049112,ENSMUSG00000024798,ENSMUSG00000022376,ENSMUSG00000042453,ENSMUSG00000035283,ENSMUSG00000037541,ENSMUSG00000044071,ENSMUSG00000016346,ENSMUSG00000037624"
"GOTERM_BP_DIRECT","sodium ion transmembrane transport","44","1857","99","13832","2.00e-13","5.39e-11","3.31","9.70e-10","5.23e-11","3.90e-14","ENSMUSG00000049281,ENSMUSG00000079157,ENSMUSG00000079055,ENSMUSG00000049265,ENSMUSG00000059003,ENSMUSG00000019194,ENSMUSG00000031170,ENSMUSG00000027894,ENSMUSG00000021198,ENSMUSG00000000197,ENSMUSG00000009246,ENSMUSG00000023017,ENSMUSG00000057182,ENSMUSG00000021730,ENSMUSG00000026904,ENSMUSG00000041771,ENSMUSG00000020704,ENSMUSG00000030108,ENSMUSG00000030307,ENSMUSG00000036760,ENSMUSG00000075316,ENSMUSG00000037996,ENSMUSG00000018459,ENSMUSG00000075318,ENSMUSG00000030310,ENSMUSG00000054640,ENSMUSG00000028051,ENSMUSG00000036814,ENSMUSG00000007097,ENSMUSG00000024112,ENSMUSG00000070570,ENSMUSG00000063873,ENSMUSG00000064329,ENSMUSG00000020331,ENSMUSG00000029843,ENSMUSG00000026959,ENSMUSG00000068323,ENSMUSG00000022416,ENSMUSG00000019894,ENSMUSG00000052026,ENSMUSG00000019935,ENSMUSG00000032338,ENSMUSG00000016346,ENSMUSG00000034533"
"GOTERM_BP_DIRECT","synaptic transmission, glutamatergic","30","1857","52","13832","6.34e-13","1.62e-10","4.30","3.08e-9","1.57e-10","7.46e-14","ENSMUSG00000023192,ENSMUSG00000053040,ENSMUSG00000050272,ENSMUSG00000008153,ENSMUSG00000059003,ENSMUSG00000056073,ENSMUSG00000025892,ENSMUSG00000001985,ENSMUSG00000002771,ENSMUSG00000027438,ENSMUSG00000062151,ENSMUSG00000041078,ENSMUSG00000020524,ENSMUSG00000001986,ENSMUSG00000030209,ENSMUSG00000039579,ENSMUSG00000034799,ENSMUSG00000033981,ENSMUSG00000003974,ENSMUSG00000070570,ENSMUSG00000026514,ENSMUSG00000024873,ENSMUSG00000026959,ENSMUSG00000071424,ENSMUSG00000022935,ENSMUSG00000020734,ENSMUSG00000023826,ENSMUSG00000036510,ENSMUSG00000019935,ENSMUSG00000017412"
"GOTERM_BP_DIRECT","long-term synaptic potentiation","33","1857","63","13832","1.27e-12","3.08e-10","3.90","6.16e-9","2.99e-10","1.83e-13","ENSMUSG00000027273,ENSMUSG00000015829,ENSMUSG00000079055,ENSMUSG00000029053,ENSMUSG00000059003,ENSMUSG00000002771,ENSMUSG00000028747,ENSMUSG00000063887,ENSMUSG00000041670,ENSMUSG00000021478,ENSMUSG00000020524,ENSMUSG00000037370,ENSMUSG00000001986,ENSMUSG00000060371,ENSMUSG00000030209,ENSMUSG00000037996,ENSMUSG00000018634,ENSMUSG00000034799,ENSMUSG00000054640,ENSMUSG00000057897,ENSMUSG00000024798,ENSMUSG00000020894,ENSMUSG00000024935,ENSMUSG00000025889,ENSMUSG00000021701,ENSMUSG00000042453,ENSMUSG00000071862,ENSMUSG00000020734,ENSMUSG00000060780,ENSMUSG00000037541,ENSMUSG00000021708,ENSMUSG00000015476,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","neuropeptide signaling pathway","31","1857","57","13832","1.93e-12","4.46e-10","4.05","9.37e-9","4.33e-10","2.58e-13","ENSMUSG00000032360,ENSMUSG00000026247,ENSMUSG00000061762,ENSMUSG00000028004,ENSMUSG00000023236,ENSMUSG00000047259,ENSMUSG00000066197,ENSMUSG00000016150,ENSMUSG00000039278,ENSMUSG00000029819,ENSMUSG00000030406,ENSMUSG00000031932,ENSMUSG00000035431,ENSMUSG00000035773,ENSMUSG00000018634,ENSMUSG00000026051,ENSMUSG00000027584,ENSMUSG00000058400,ENSMUSG00000027400,ENSMUSG00000049313,ENSMUSG00000047904,ENSMUSG00000044933,ENSMUSG00000027568,ENSMUSG00000043441,ENSMUSG00000000766,ENSMUSG00000019890,ENSMUSG00000025905,ENSMUSG00000007480,ENSMUSG00000057614,ENSMUSG00000018589,ENSMUSG00000036437"
"GOTERM_BP_DIRECT","learning","35","1857","71","13832","2.21e-12","4.88e-10","3.67","1.07e-8","4.74e-10","3.59e-13","ENSMUSG00000033676,ENSMUSG00000040907,ENSMUSG00000079055,ENSMUSG00000049583,ENSMUSG00000053024,ENSMUSG00000059003,ENSMUSG00000022240,ENSMUSG00000027950,ENSMUSG00000028747,ENSMUSG00000024109,ENSMUSG00000021478,ENSMUSG00000021314,ENSMUSG00000017740,ENSMUSG00000025318,ENSMUSG00000029838,ENSMUSG00000022208,ENSMUSG00000030209,ENSMUSG00000066392,ENSMUSG00000037996,ENSMUSG00000039913,ENSMUSG00000074923,ENSMUSG00000030310,ENSMUSG00000051177,ENSMUSG00000063434,ENSMUSG00000045903,ENSMUSG00000022973,ENSMUSG00000027568,ENSMUSG00000046876,ENSMUSG00000026959,ENSMUSG00000042453,ENSMUSG00000023826,ENSMUSG00000001911,ENSMUSG00000037541,ENSMUSG00000016346,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","calcium ion transmembrane transport","44","1857","107","13832","4.90e-12","1.03e-9","3.06","2.38e-8","1.00e-9","1.09e-12","ENSMUSG00000031376,ENSMUSG00000079055,ENSMUSG00000004110,ENSMUSG00000015968,ENSMUSG00000059003,ENSMUSG00000023011,ENSMUSG00000021991,ENSMUSG00000004113,ENSMUSG00000000197,ENSMUSG00000020882,ENSMUSG00000023017,ENSMUSG00000041710,ENSMUSG00000021313,ENSMUSG00000041771,ENSMUSG00000019146,ENSMUSG00000009292,ENSMUSG00000014158,ENSMUSG00000039579,ENSMUSG00000031517,ENSMUSG00000030302,ENSMUSG00000037996,ENSMUSG00000056755,ENSMUSG00000057378,ENSMUSG00000054640,ENSMUSG00000003352,ENSMUSG00000052387,ENSMUSG00000051331,ENSMUSG00000030592,ENSMUSG00000024112,ENSMUSG00000040118,ENSMUSG00000063873,ENSMUSG00000021541,ENSMUSG00000005950,ENSMUSG00000029503,ENSMUSG00000026959,ENSMUSG00000040373,ENSMUSG00000022416,ENSMUSG00000027748,ENSMUSG00000000766,ENSMUSG00000066189,ENSMUSG00000036353,ENSMUSG00000018507,ENSMUSG00000017412,ENSMUSG00000039747"
"GOTERM_BP_DIRECT","neuronal action potential","26","1857","45","13832","2.81e-11","5.70e-9","4.30","1.37e-7","5.53e-9","3.32e-12","ENSMUSG00000056258,ENSMUSG00000056073,ENSMUSG00000027950,ENSMUSG00000040724,ENSMUSG00000057182,ENSMUSG00000021730,ENSMUSG00000047976,ENSMUSG00000021478,ENSMUSG00000069601,ENSMUSG00000020524,ENSMUSG00000063142,ENSMUSG00000068696,ENSMUSG00000037610,ENSMUSG00000030525,ENSMUSG00000075316,ENSMUSG00000075318,ENSMUSG00000053647,ENSMUSG00000061576,ENSMUSG00000060882,ENSMUSG00000064329,ENSMUSG00000029503,ENSMUSG00000022416,ENSMUSG00000045441,ENSMUSG00000016346,ENSMUSG00000034533,ENSMUSG00000037624"
"GOTERM_BP_DIRECT","ionotropic glutamate receptor signaling pathway","18","1857","24","13832","1.88e-10","3.66e-8","5.59","9.14e-7","3.55e-8","1.12e-11","ENSMUSG00000040907,ENSMUSG00000033981,ENSMUSG00000059003,ENSMUSG00000056073,ENSMUSG00000025892,ENSMUSG00000048895,ENSMUSG00000001985,ENSMUSG00000002771,ENSMUSG00000020300,ENSMUSG00000026959,ENSMUSG00000071424,ENSMUSG00000041078,ENSMUSG00000020524,ENSMUSG00000022935,ENSMUSG00000001986,ENSMUSG00000020734,ENSMUSG00000030209,ENSMUSG00000039579"
"GOTERM_BP_DIRECT","positive regulation of synapse assembly","34","1857","79","13832","4.39e-10","8.20e-8","3.21","2.13e-6","7.95e-8","9.09e-11","ENSMUSG00000052372,ENSMUSG00000055003,ENSMUSG00000008153,ENSMUSG00000028782,ENSMUSG00000059146,ENSMUSG00000044505,ENSMUSG00000062257,ENSMUSG00000042846,ENSMUSG00000041115,ENSMUSG00000063887,ENSMUSG00000024109,ENSMUSG00000047414,ENSMUSG00000020886,ENSMUSG00000024647,ENSMUSG00000020704,ENSMUSG00000075478,ENSMUSG00000050896,ENSMUSG00000037605,ENSMUSG00000052581,ENSMUSG00000032452,ENSMUSG00000028399,ENSMUSG00000049112,ENSMUSG00000025789,ENSMUSG00000048304,ENSMUSG00000071424,ENSMUSG00000071862,ENSMUSG00000036790,ENSMUSG00000036295,ENSMUSG00000060780,ENSMUSG00000045083,ENSMUSG00000034730,ENSMUSG00000033569,ENSMUSG00000050965,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","positive regulation of excitatory postsynaptic potential","24","1857","43","13832","4.88e-10","8.79e-8","4.16","2.37e-6","8.53e-8","6.23e-11","ENSMUSG00000003352,ENSMUSG00000030098,ENSMUSG00000033981,ENSMUSG00000038738,ENSMUSG00000029053,ENSMUSG00000059003,ENSMUSG00000007207,ENSMUSG00000002771,ENSMUSG00000025855,ENSMUSG00000063887,ENSMUSG00000041670,ENSMUSG00000024109,ENSMUSG00000026959,ENSMUSG00000020886,ENSMUSG00000020524,ENSMUSG00000042453,ENSMUSG00000020734,ENSMUSG00000030806,ENSMUSG00000038530,ENSMUSG00000030209,ENSMUSG00000037541,ENSMUSG00000050321,ENSMUSG00000030525,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","synaptic vesicle exocytosis","18","1857","25","13832","5.14e-10","8.92e-8","5.36","2.50e-6","8.66e-8","3.50e-11","ENSMUSG00000027273,ENSMUSG00000034799,ENSMUSG00000053025,ENSMUSG00000021071,ENSMUSG00000067889,ENSMUSG00000007207,ENSMUSG00000020894,ENSMUSG00000062151,ENSMUSG00000025889,ENSMUSG00000025867,ENSMUSG00000042453,ENSMUSG00000062372,ENSMUSG00000029608,ENSMUSG00000030806,ENSMUSG00000033615,ENSMUSG00000054423,ENSMUSG00000031840,ENSMUSG00000035864"
"GOTERM_BP_DIRECT","neurotransmitter secretion","19","1857","28","13832","6.33e-10","1.06e-7","5.05","3.08e-6","1.03e-7","5.10e-11","ENSMUSG00000059602,ENSMUSG00000027273,ENSMUSG00000034799,ENSMUSG00000023192,ENSMUSG00000024261,ENSMUSG00000019906,ENSMUSG00000026797,ENSMUSG00000004113,ENSMUSG00000023017,ENSMUSG00000003872,ENSMUSG00000041670,ENSMUSG00000024109,ENSMUSG00000035390,ENSMUSG00000009394,ENSMUSG00000038665,ENSMUSG00000033419,ENSMUSG00000066392,ENSMUSG00000035864,ENSMUSG00000037217"
"GOTERM_BP_DIRECT","gamma-aminobutyric acid signaling pathway","20","1857","31","13832","6.89e-10","1.12e-7","4.81","3.35e-6","1.08e-7","6.33e-11","ENSMUSG00000007653,ENSMUSG00000033676,ENSMUSG00000031343,ENSMUSG00000001260,ENSMUSG00000029211,ENSMUSG00000029212,ENSMUSG00000055026,ENSMUSG00000040907,ENSMUSG00000010803,ENSMUSG00000029054,ENSMUSG00000055078,ENSMUSG00000053550,ENSMUSG00000039809,ENSMUSG00000024462,ENSMUSG00000000560,ENSMUSG00000021721,ENSMUSG00000036062,ENSMUSG00000020436,ENSMUSG00000030329,ENSMUSG00000017412"
"GOTERM_BP_DIRECT","axon guidance","57","1857","184","13832","1.26e-9","1.98e-7","2.31","6.13e-6","1.92e-7","4.34e-10","ENSMUSG00000031398,ENSMUSG00000028780,ENSMUSG00000005583,ENSMUSG00000032087,ENSMUSG00000053024,ENSMUSG00000028661,ENSMUSG00000050272,ENSMUSG00000028341,ENSMUSG00000019194,ENSMUSG00000024421,ENSMUSG00000031391,ENSMUSG00000026442,ENSMUSG00000022883,ENSMUSG00000025876,ENSMUSG00000063626,ENSMUSG00000043811,ENSMUSG00000047414,ENSMUSG00000069601,ENSMUSG00000001227,ENSMUSG00000038264,ENSMUSG00000016150,ENSMUSG00000025959,ENSMUSG00000030223,ENSMUSG00000004187,ENSMUSG00000035429,ENSMUSG00000027200,ENSMUSG00000025020,ENSMUSG00000026235,ENSMUSG00000029869,ENSMUSG00000049336,ENSMUSG00000026479,ENSMUSG00000000627,ENSMUSG00000026639,ENSMUSG00000038777,ENSMUSG00000028883,ENSMUSG00000055022,ENSMUSG00000055540,ENSMUSG00000048895,ENSMUSG00000025810,ENSMUSG00000090071,ENSMUSG00000067242,ENSMUSG00000052516,ENSMUSG00000029245,ENSMUSG00000029168,ENSMUSG00000030077,ENSMUSG00000029207,ENSMUSG00000028039,ENSMUSG00000063531,ENSMUSG00000029005,ENSMUSG00000029765,ENSMUSG00000020598,ENSMUSG00000025207,ENSMUSG00000042453,ENSMUSG00000045287,ENSMUSG00000039488,ENSMUSG00000047261,ENSMUSG00000074657"
"GOTERM_BP_DIRECT","action potential","25","1857","49","13832","2.16e-9","3.27e-7","3.80","1.05e-5","3.18e-7","3.30e-10","ENSMUSG00000058975,ENSMUSG00000056258,ENSMUSG00000059003,ENSMUSG00000027895,ENSMUSG00000022342,ENSMUSG00000027950,ENSMUSG00000040724,ENSMUSG00000047959,ENSMUSG00000042604,ENSMUSG00000047976,ENSMUSG00000051726,ENSMUSG00000030209,ENSMUSG00000030249,ENSMUSG00000037610,ENSMUSG00000025221,ENSMUSG00000060882,ENSMUSG00000064329,ENSMUSG00000040136,ENSMUSG00000040896,ENSMUSG00000092083,ENSMUSG00000096146,ENSMUSG00000035681,ENSMUSG00000074575,ENSMUSG00000016346,ENSMUSG00000050963"
"GOTERM_BP_DIRECT","excitatory postsynaptic potential","26","1857","53","13832","2.71e-9","3.99e-7","3.65","1.32e-5","3.87e-7","4.46e-10","ENSMUSG00000033676,ENSMUSG00000005583,ENSMUSG00000059003,ENSMUSG00000056073,ENSMUSG00000042429,ENSMUSG00000027950,ENSMUSG00000000632,ENSMUSG00000002771,ENSMUSG00000030209,ENSMUSG00000038665,ENSMUSG00000030525,ENSMUSG00000033981,ENSMUSG00000070570,ENSMUSG00000009376,ENSMUSG00000045903,ENSMUSG00000005950,ENSMUSG00000029503,ENSMUSG00000046876,ENSMUSG00000026959,ENSMUSG00000071424,ENSMUSG00000025889,ENSMUSG00000022935,ENSMUSG00000020734,ENSMUSG00000000766,ENSMUSG00000018589,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","calcium ion transport","37","1857","99","13832","6.59e-9","9.42e-7","2.78","3.20e-5","9.14e-7","1.72e-9","ENSMUSG00000079055,ENSMUSG00000004110,ENSMUSG00000015968,ENSMUSG00000059003,ENSMUSG00000012819,ENSMUSG00000027950,ENSMUSG00000021991,ENSMUSG00000004113,ENSMUSG00000020882,ENSMUSG00000021313,ENSMUSG00000019146,ENSMUSG00000030209,ENSMUSG00000014158,ENSMUSG00000039579,ENSMUSG00000030525,ENSMUSG00000030302,ENSMUSG00000037996,ENSMUSG00000032269,ENSMUSG00000057378,ENSMUSG00000054640,ENSMUSG00000003352,ENSMUSG00000057897,ENSMUSG00000052387,ENSMUSG00000051331,ENSMUSG00000030592,ENSMUSG00000024112,ENSMUSG00000040118,ENSMUSG00000021541,ENSMUSG00000007655,ENSMUSG00000026959,ENSMUSG00000040373,ENSMUSG00000022416,ENSMUSG00000027748,ENSMUSG00000053819,ENSMUSG00000066189,ENSMUSG00000017412,ENSMUSG00000052889"
